geom,country_code,code,name,fishing_port,landing_place,commercial_port,enabled
"SRID=4326;MULTIPOINT(14.867 44.7)",HRV,HRMNK,Misnjak,Y,N,Y,Y
"SRID=4326;MULTIPOINT(14.25 45.233)",HRV,HRMOD ,Moscenicka Draga ,Y,N,N,Y
"SRID=4326;MULTIPOINT(14.45 44.983)",HRV,HRMRG,Merag,Y,N,Y,Y
"SRID=4326;MULTIPOINT(15.667 43.667)",HRV,HRMRJ,Muna na Zirju,Y,N,Y,Y
"SRID=4326;MULTIPOINT(14.417 44.817)",HRV,HRMTA,Martinscica,Y,N,Y,Y
"SRID=4326;MULTIPOINT(15.6 43.817)",HRV,HRMUR ,Murter ,Y,N,N,Y
"SRID=4326;MULTIPOINT(14.4 44.667)",HRV,HRNRZ,Nerezine,Y,N,Y,Y
"SRID=4326;MULTIPOINT(14.783 45.133)",HRV,HRNVD ,Novi Vinodolski ,Y,N,N,Y
"SRID=4326;MULTIPOINT(13.55 45.3)",HRV,HRNVG ,Novigrad ,Y,N,N,Y
"SRID=4326;MULTIPOINT(14.883 44.55)",HRV,HRNVL ,Novalja ,Y,N,N,Y
"SRID=4326;MULTIPOINT(15.667 44.2)",HRV,HROBR ,Obrovac ,Y,N,N,Y
"SRID=4326;MULTIPOINT(14.55 45.217)",HRV,HROMI ,Omisalj ,Y,N,N,Y
"SRID=4326;MULTIPOINT(16.7 43.45)",HRV,HROMS ,Omis ,Y,N,N,Y
"SRID=4326;MULTIPOINT(15.783 43.683)",HRV,HRONJ,Obonjan,Y,N,Y,Y
"SRID=4326;MULTIPOINT(14.3 45.333)",HRV,HROPA ,Opatija ,Y,N,N,Y
"SRID=4326;MULTIPOINT(17.183 42.967)",HRV,HRORB,Orebic,Y,N,Y,Y
"SRID=4326;MULTIPOINT(18.683 45.55)",HRV,HROSI,Osijek,Y,N,N,Y
"SRID=4326;MULTIPOINT(15.05 44.433)",HRV,HRPAG ,Pag ,Y,N,N,Y
"SRID=4326;MULTIPOINT(15.383 43.95)",HRV,HRPAS ,Pasman ,Y,N,N,Y
"SRID=4326;MULTIPOINT(16.75 43.367)",HRV,HRPCA,Pucisca,Y,N,Y,Y
"SRID=4326;MULTIPOINT(17.383 42.783)",HRV,HRPLA,Polace,Y,N,Y,Y
"SRID=4326;MULTIPOINT(17.433 43.05)",HRV,HRPLE ,Ploce ,Y,N,N,Y
"SRID=4326;MULTIPOINT(14.167 45.133)",HRV,HRPLM ,Plomin ,Y,N,N,Y
"SRID=4326;MULTIPOINT(17.35 42.783)",HRV,HRPMN ,Pomena ,Y,N,N,Y
"SRID=4326;MULTIPOINT(14.633 45.017)",HRV,HRPNT ,Punat ,Y,N,N,Y
"SRID=4326;MULTIPOINT(13.583 45.217)",HRV,HRPOR ,Porec ,Y,N,N,Y
"SRID=4326;MULTIPOINT(16.617 43.367)",HRV,HRPOS ,Postire ,Y,N,N,Y
"SRID=4326;MULTIPOINT(15.2 44.083)",HRV,HRPRECODE ,Preko,Y,N,N,Y
"SRID=4326;MULTIPOINT(15.933 43.583)",HRV,HRPRI ,Primosten ,Y,N,N,Y
"SRID=4326;MULTIPOINT(14.967 44.6)",HRV,HRPRN,Prizna,Y,N,Y,Y
"SRID=4326;MULTIPOINT(17.683 42.817)",HRV,HRPRP,Prapratno,Y,N,Y,Y
"SRID=4326;MULTIPOINT(15.783 43.733)",HRV,HRPRS,Prvic Sepurine,Y,N,Y,Y
"SRID=4326;MULTIPOINT(15.8 43.717)",HRV,HRPRV,Prvic,Y,N,Y,Y
"SRID=4326;MULTIPOINT(15.8 43.717)",HRV,HRPRV ,Prvic ,Y,N,N,Y
"SRID=4326;MULTIPOINT(14.133 45.133)",HRV,HRPRZ,Porozina,Y,N,Y,Y
"SRID=4326;MULTIPOINT(13.833 44.867)",HRV,HRPUY,Pula,Y,N,Y,Y
"SRID=4326;MULTIPOINT(14.75 44.75)",HRV,HRRAB ,Rab ,Y,N,N,Y
"SRID=4326;MULTIPOINT(14.067 45.067)",HRV,HRRAS ,Rasa ,Y,N,N,Y
"SRID=4326;MULTIPOINT(14.167 45.083)",HRV,HRRBC ,Rabac ,Y,N,N,Y
"SRID=4326;MULTIPOINT(16.3 43.4)",HRV,HRRGC ,Rogac ,Y,N,N,Y
"SRID=4326;MULTIPOINT(15.967 43.533)",HRV,HRRGN ,Rogoznica ,Y,N,N,Y
"SRID=4326;MULTIPOINT(14.4 45.333)",HRV,HRRJK,Rijeka,Y,N,Y,Y
"SRID=4326;MULTIPOINT(17.467 43.033)",HRV,HRROG ,Rogotin ,Y,N,N,Y
"SRID=4326;MULTIPOINT(13.633 45.083)",HRV,HRROV ,Rovinj ,Y,N,N,Y
"SRID=4326;MULTIPOINT(15.167 43.933)",HRV,HRSAL ,Sali ,Y,N,N,Y
"SRID=4326;MULTIPOINT(16.517 43.5)",HRV,HRSBC ,Stobrec ,Y,N,N,Y
"SRID=4326;MULTIPOINT(17.617 42.75)",HRV,HRSBR,Sobra,Y,N,Y,Y
"SRID=4326;MULTIPOINT(17.917 42.717)",HRV,HRSDR,Sudurad,Y,N,Y,Y
"SRID=4326;MULTIPOINT(14.9 44.983)",HRV,HRSEN ,Senj ,Y,N,N,Y
"SRID=4326;MULTIPOINT(16.6 43.183)",HRV,HRSGD ,Stari Grad ,Y,N,N,Y
"SRID=4326;MULTIPOINT(15.433 44.3)",HRV,HRSGR ,Starigrad ,Y,N,N,Y
"SRID=4326;MULTIPOINT(15.883 43.733)",HRV,HRSIB ,Sibenik ,Y,N,N,Y
"SRID=4326;MULTIPOINT(14.7 44.367)",HRV,HRSIL ,Silba ,Y,N,N,Y
"SRID=4326;MULTIPOINT(16.367 45.467)",HRV,HRSIS ,Sisak ,Y,N,N,Y
"SRID=4326;MULTIPOINT(17.9 42.783)",HRV,HRSLA ,Slano ,Y,N,N,Y
"SRID=4326;MULTIPOINT(14.717 45.15)",HRV,HRSLC,Selce,Y,N,Y,Y
"SRID=4326;MULTIPOINT(16.5 43.55)",HRV,HRSLN ,Solin ,Y,N,N,Y
"SRID=4326;MULTIPOINT(14.667 45.15)",HRV,HRSLO ,Silo ,Y,N,N,Y
"SRID=4326;MULTIPOINT(16.35 43.5)",HRV,HRSLT,Slatine,Y,N,Y,Y
"SRID=4326;MULTIPOINT(16.883 43.283)",HRV,HRSMN ,Sumartin ,Y,N,N,Y
"SRID=4326;MULTIPOINT(16.6 43.367)",HRV,HRSPL ,Splitska ,Y,N,N,Y
"SRID=4326;MULTIPOINT(16.45 43.5)",HRV,HRSPU,Split,Y,N,Y,Y
"SRID=4326;MULTIPOINT(15.917 43.817)",HRV,HRSRD,Skradin,Y,N,Y,Y
"SRID=4326;MULTIPOINT(14.3 44.517)",HRV,HRSSK ,Susak ,Y,N,N,Y
"SRID=4326;MULTIPOINT(16.35 43.367)",HRV,HRSTM,Stomorska,Y,N,Y,Y
"SRID=4326;MULTIPOINT(17.7 42.833)",HRV,HRSTO ,Ston ,Y,N,N,Y
"SRID=4326;MULTIPOINT(18.1 42.667)",HRV,HRSTP,Sustjepan,Y,N,Y,Y
"SRID=4326;MULTIPOINT(17.183 43.117)",HRV,HRSUC ,Sucuraj ,Y,N,N,Y
"SRID=4326;MULTIPOINT(16.55 43.383)",HRV,HRSUP ,Supetar ,Y,N,N,Y
"SRID=4326;MULTIPOINT(16.417 43.55)",HRV,HRSUR ,Sucurac ,Y,N,N,Y
"SRID=4326;MULTIPOINT(14.317 45.483)",HRV,HRSUS ,Susak ,Y,N,N,Y
"SRID=4326;MULTIPOINT(16.483 43.383)",HRV,HRSUT ,Sutivan ,Y,N,N,Y
"SRID=4326;MULTIPOINT(14.917 44.933)",HRV,HRSVJ ,Sveti Juraj ,Y,N,N,Y
"SRID=4326;MULTIPOINT(15.45 43.917)",HRV,HRTKN,Tkon,Y,N,Y,Y
"SRID=4326;MULTIPOINT(15.65 43.8)",HRV,HRTNO ,Tisno ,Y,N,N,Y
"SRID=4326;MULTIPOINT(14.1 44.967)",HRV,HRTNR,Tunarica,Y,N,Y,Y
"SRID=4326;MULTIPOINT(15.748 43.751)",HRV,HRTRI,Tribunj,Y,N,N,Y
"SRID=4326;MULTIPOINT(17.267 43.017)",HRV,HRTRJ ,Trpanj ,Y,N,N,Y
"SRID=4326;MULTIPOINT(17.417 42.917)",HRV,HRTRK ,Trstenik ,Y,N,N,Y
"SRID=4326;MULTIPOINT(16.25 43.5)",HRV,HRTRO ,Trogir ,Y,N,N,Y
"SRID=4326;MULTIPOINT(15.4 43.967)",HRV,HRTUR ,Turanj ,Y,N,N,Y
"SRID=4326;MULTIPOINT(16.833 42.75)",HRV,HRUBL,Ubli,Y,N,Y,Y
"SRID=4326;MULTIPOINT(15.1 44.117)",HRV,HRUGL ,Ugljan ,Y,N,N,Y
"SRID=4326;MULTIPOINT(13.517 45.417)",HRV,HRUMG ,Umag ,Y,N,N,Y
"SRID=4326;MULTIPOINT(14.233 44.633)",HRV,HRUNJ,Unije,Y,N,Y,Y
"SRID=4326;MULTIPOINT(15.15 43.883)",HRV,HRUVM ,Uvala Mir ,Y,N,N,Y
"SRID=4326;MULTIPOINT(15.767 43.767)",HRV,HRVDC ,Vodice ,Y,N,N,Y
"SRID=4326;MULTIPOINT(17.1 42.983)",HRV,HRVGN,Viganj,Y,N,Y,Y
"SRID=4326;MULTIPOINT(15.083 44.3)",HRV,HRVIR ,Vir ,Y,N,N,Y
"SRID=4326;MULTIPOINT(16.167 43.05)",HRV,HRVIS ,Vis ,Y,N,N,Y
"SRID=4326;MULTIPOINT(15.117 44.05)",HRV,HRVIZ ,Veli Iz ,Y,N,N,Y
"SRID=4326;MULTIPOINT(14.5 45.033)",HRV,HRVLB,Valbiska,Y,N,Y,Y
"SRID=4326;MULTIPOINT(16.717 42.95)",HRV,HRVLK ,Vela Luka ,Y,N,N,Y
"SRID=4326;MULTIPOINT(14.5 44.517)",HRV,HRVLN,Veli Losinj,Y,N,Y,Y
"SRID=4326;MULTIPOINT(16.467 43.533)",HRV,HRVRA,Vranjic,Y,N,N,Y
"SRID=4326;MULTIPOINT(15.5 43.867)",HRV,HRVRG,Vrgada,Y,N,Y,Y
"SRID=4326;MULTIPOINT(14.683 45.083)",HRV,HRVRK,Vrbnik,Y,N,Y,Y
"SRID=4326;MULTIPOINT(13.6 45.15)",HRV,HRVRR,Vrsar,Y,N,Y,Y
"SRID=4326;MULTIPOINT(16.683 43.183)",HRV,HRVRS,Vrboska,Y,N,Y,Y
"SRID=4326;MULTIPOINT(15.233 44.117)",HRV,HRZAD,Zadar,Y,N,Y,Y
"SRID=4326;MULTIPOINT(16 45.8)",HRV,HRZAG,Zagreb,Y,N,N,Y
"SRID=4326;MULTIPOINT(14.95 44.583)",HRV,HRZGL,Zigljen,Y,N,Y,Y
"SRID=4326;MULTIPOINT(15.833 43.7)",HRV,HRZLR,Zlarin,Y,N,Y,Y
"SRID=4326;MULTIPOINT(-72.867 18.433)",HTI,HTPEG,Petit Goave,Y,N,N,Y
"SRID=4326;MULTIPOINT(106.833 -6.133)",IDN,IDJKT,"Jakarta, Java",Y,N,N,Y
"SRID=4326;MULTIPOINT(104.561 0.786)",IDN,IDMNT,"Mantang, Riau",Y,N,N,Y
"SRID=4326;MULTIPOINT(106.001 -5.935)",IDN,IDMRK,"Merak, Java",Y,N,N,Y
"SRID=4326;MULTIPOINT(-9.884 53.945)",IRL,IEACL,ACHILL,Y,N,N,Y
"SRID=4326;MULTIPOINT(-8.76 54.27)",IRL,IEAGH,AUGHRIS,Y,N,N,Y
"SRID=4326;MULTIPOINT(-6.337 53.886)",IRL,IEANN,ANNAGASSAN,Y,N,N,Y
"SRID=4326;MULTIPOINT(-7.714 51.948)",IRL,IEARD,ARDMORE,Y,N,N,Y
"SRID=4326;MULTIPOINT(-9.881 51.755)",IRL,IEARG,ARDGROOM,Y,N,N,Y
"SRID=4326;MULTIPOINT(-9.57 53.083)",IRL,IEARI,ARAN ISLANDS,Y,N,N,Y
"SRID=4326;MULTIPOINT(-6.141 52.796)",IRL,IEARK,ARKLOW,Y,N,Y,Y
"SRID=4326;MULTIPOINT(-8.49 54.992)",IRL,IEARR,ARRANMORE,Y,N,N,Y
"SRID=4326;MULTIPOINT(-9.151 53.25)",IRL,IEBAR,BARNA,Y,N,N,Y
"SRID=4326;MULTIPOINT(-6.788 52.211)",IRL,IEBAW,BANNOW,Y,N,N,Y
"SRID=4326;MULTIPOINT(-6.179 53.612)",IRL,IEBBG,Balbriggan,Y,N,N,Y
"SRID=4326;MULTIPOINT(-9.371 54.28)",IRL,IEBCE,Ballycastle,Y,N,N,Y
"SRID=4326;MULTIPOINT(-6.318 52.44)",IRL,IEBCR,BALLYCONIGER,Y,N,N,Y
"SRID=4326;MULTIPOINT(-9.949 51.713)",IRL,IEBCV,BALLYCROVANE,Y,N,N,Y
"SRID=4326;MULTIPOINT(-10.076 53.435)",IRL,IEBCY,BALLYCONNEELY,Y,N,N,Y
"SRID=4326;MULTIPOINT(-9.664 52.454)",IRL,IEBDF,BALLYDUFF,Y,N,N,Y
"SRID=4326;MULTIPOINT(-8.471 54.842)",IRL,IEBEG,ROSBEG/PORTNOO,Y,N,N,Y
"SRID=4326;MULTIPOINT(-9.993 54.227)",IRL,IEBEL,BELMULLET/BLACKSOD,Y,N,N,Y
"SRID=4326;MULTIPOINT(-7.154 55.3)",IRL,IEBGC,BONAGEE/CULDAFF,Y,N,N,Y
"SRID=4326;MULTIPOINT(-9.319 54.233)",IRL,IEBGS,BALLYGLASS,Y,N,N,Y
"SRID=4326;MULTIPOINT(-9.836 52.389)",IRL,IEBHE,BALLYHEIGUE,Y,N,N,Y
"SRID=4326;MULTIPOINT(-6.968 52.246)",IRL,IEBHK,BALLYHACK,Y,N,N,Y
"SRID=4326;MULTIPOINT(-6.326 52.431)",IRL,IEBKW,BLACKWATER,Y,N,N,Y
"SRID=4326;MULTIPOINT(-9.477 52.546)",IRL,IEBLD,BALLYLONGFORD,Y,N,N,Y
"SRID=4326;MULTIPOINT(-8.012 51.829)",IRL,IEBLN,BALLYCOTTON,Y,N,N,Y
"SRID=4326;MULTIPOINT(-8.521 51.679)",IRL,IEBMW,BALLYMACAW,Y,N,N,Y
"SRID=4326;MULTIPOINT(-10.208 53.613)",IRL,IEBOF,INISHBOFIN,Y,N,N,Y
"SRID=4326;MULTIPOINT(-6.102 53.209)",IRL,IEBRA,Bray,Y,N,N,Y
"SRID=4326;MULTIPOINT(-9.374 51.483)",IRL,IEBTM,BALTIMORE,Y,N,N,Y
"SRID=4326;MULTIPOINT(-7.441 55.129)",IRL,IEBUC,BUNCRANA,Y,N,N,Y
"SRID=4326;MULTIPOINT(-8.28 54.478)",IRL,IEBUD,BUNDORAN,Y,N,N,Y
"SRID=4326;MULTIPOINT(-8.3 55.061)",IRL,IEBUN,BUNBEG,Y,N,N,Y
"SRID=4326;MULTIPOINT(-8.433 54.987)",IRL,IEBUR,BURTONPORT,Y,N,N,Y
"SRID=4326;MULTIPOINT(-9.454 51.681)",IRL,IEBYT,BANTRY,Y,N,Y,Y
"SRID=4326;MULTIPOINT(-9.149 53.116)",IRL,IEBYV,BALLYVAUGHAN,Y,N,N,Y
"SRID=4326;MULTIPOINT(-6.203 52.57)",IRL,IECAH,CAHORE POINT,Y,N,N,Y
"SRID=4326;MULTIPOINT(-9.619 53.264)",IRL,IECAO,CARRAROE,Y,N,N,Y
"SRID=4326;MULTIPOINT(-6.189 54.045)",IRL,IECAR,CARLINGFORD,Y,N,N,Y
"SRID=4326;MULTIPOINT(-6.349 52.197)",IRL,IECAZ,CARNE,Y,N,N,Y
"SRID=4326;MULTIPOINT(-8.881 53.228)",IRL,IECBG,CLARINBRIDGE,Y,N,N,Y
"SRID=4326;MULTIPOINT(-10.122 53.555)",IRL,IECGG,CLEGGAN/CLIFDEN,Y,N,N,Y
"SRID=4326;MULTIPOINT(-10.018 52.26)",IRL,IECGY,CASTLEGREGORY,Y,N,N,Y
"SRID=4326;MULTIPOINT(-10.225 51.949)",IRL,IECHE,CAHIRCIVEEN,Y,N,N,Y
"SRID=4326;MULTIPOINT(-8.297 51.804)",IRL,IECHN,CROSSHAVEN,Y,N,N,Y
"SRID=4326;MULTIPOINT(-9.829 53.326)",IRL,IECIL,CILL CHIARAIN,Y,N,N,Y
"SRID=4326;MULTIPOINT(-10.045 53.808)",IRL,IECIS,CLARE ISLAND,Y,N,N,Y
"SRID=4326;MULTIPOINT(-8.884 51.622)",IRL,IECKY,CLONAKILTY,Y,N,N,Y
"SRID=4326;MULTIPOINT(-9.925 51.742)",IRL,IECLD,CLEANDRA,Y,N,N,Y
"SRID=4326;MULTIPOINT(17.161 61.719)",SWE,SEDJE,Djuped,N,Y,N,Y
"SRID=4326;MULTIPOINT(-6.234 53.786)",IRL,IECLG,CLOGHERHEAD,Y,N,N,Y
"SRID=4326;MULTIPOINT(-8.709 51.636)",IRL,IECMY,COURTMACSHERRY,Y,N,N,Y
"SRID=4326;MULTIPOINT(-9.841 53.325)",IRL,IECNA,CARNA,Y,N,N,Y
"SRID=4326;MULTIPOINT(-8.441 54.248)",IRL,IECNS,CARNS,Y,N,N,Y
"SRID=4326;MULTIPOINT(-8.286 51.854)",IRL,IECOB,COBH,Y,N,Y,Y
"SRID=4326;MULTIPOINT(-6.219 52.641)",IRL,IECOU,COURTOWN,Y,N,N,Y
"SRID=4326;MULTIPOINT(-9.699 52.603)",IRL,IECRG,CARRIGAHOLT,Y,N,N,Y
"SRID=4326;MULTIPOINT(-9.928 52.113)",IRL,IECRM,CROMANE,Y,N,N,Y
"SRID=4326;MULTIPOINT(-9.909 51.653)",IRL,IECTB,Castletown Bearhaven,Y,N,Y,Y
"SRID=4326;MULTIPOINT(-9.174 51.528)",IRL,IECTD,CASTLETOWNSEND,Y,N,N,Y
"SRID=4326;MULTIPOINT(-6.384 52.381)",IRL,IECUR,CURRACLOE,Y,N,N,Y
"SRID=4326;MULTIPOINT(-6.095 53.274)",IRL,IEDAL,DALKEY,Y,N,N,Y
"SRID=4326;MULTIPOINT(-9.519 52.725)",IRL,IEDBG,DOONBEG,Y,N,N,Y
"SRID=4326;MULTIPOINT(-7.304 52.138)",IRL,IEDBR,DUNBRATTIN,Y,N,N,Y
"SRID=4326;MULTIPOINT(-6.981 52.208)",IRL,IEDCN,Duncannon/Saint Helens,Y,N,N,Y
"SRID=4326;MULTIPOINT(-6.347 54.006)",IRL,IEDDK,DUNDALK,Y,N,Y,Y
"SRID=4326;MULTIPOINT(-7.995 55.185)",IRL,IEDFY,DUNFANAGHY,Y,N,N,Y
"SRID=4326;MULTIPOINT(-7.633 52.084)",IRL,IEDGN,Dungarvan,Y,N,N,Y
"SRID=4326;MULTIPOINT(-10.278 52.112)",IRL,IEDIN,Dingle,Y,N,N,Y
"SRID=4326;MULTIPOINT(-8.36 54.621)",IRL,IEDKY,DUNKINEELY,Y,N,N,Y
"SRID=4326;MULTIPOINT(-6.135 53.3)",IRL,IEDLG,DUN LAOGHAIRE,Y,N,Y,Y
"SRID=4326;MULTIPOINT(-9.378 53.016)",IRL,IEDLN,DOOLIN,Y,N,N,Y
"SRID=4326;MULTIPOINT(-9.743 51.52)",IRL,IEDMS,DUNMANUS BAY,Y,N,N,Y
"SRID=4326;MULTIPOINT(-6.992 52.149)",IRL,IEDNM,DUNMORE EAST,Y,N,N,Y
"SRID=4326;MULTIPOINT(-6.38 53.706)",IRL,IEDRO,DROGHEDA,Y,N,Y,Y
"SRID=4326;MULTIPOINT(-8.893 54.252)",IRL,IEDRW,DROMORE WEST,Y,N,N,Y
"SRID=4326;MULTIPOINT(-10.137 51.769)",IRL,IEDRY,DERRYNANE/CAHERDANIEL,Y,N,N,Y
"SRID=4326;MULTIPOINT(-6.2 53.349)",IRL,IEDUB,DUBLIN,Y,N,Y,Y
"SRID=4326;MULTIPOINT(-7.845 55.189)",IRL,IEDWN,DOWNINGS,Y,N,N,Y
"SRID=4326;MULTIPOINT(-8.205 51.87)",IRL,IEEFY,EAST FERRY,Y,N,N,Y
"SRID=4326;MULTIPOINT(-8.962 54.286)",IRL,IEEKY,EASKEY/RATHLEE,Y,N,N,Y
"SRID=4326;MULTIPOINT(-9.095 54.215)",IRL,IEENS,ENNISCRONE,Y,N,N,Y
"SRID=4326;MULTIPOINT(-7.647 55.279)",IRL,IEFAN,FANAD,Y,N,N,Y
"SRID=4326;MULTIPOINT(-9.859 52.281)",IRL,IEFEN,FENIT,Y,N,Y,Y
"SRID=4326;MULTIPOINT(-9.104 52.616)",IRL,IEFOV,FOYNES,Y,N,Y,Y
"SRID=4326;MULTIPOINT(-6.826 52.192)",IRL,IEFTD,FETHARD/SLADE,Y,N,N,Y
"SRID=4326;MULTIPOINT(-9.998 51.676)",IRL,IEGAR,GARNISH/TRAVARA,Y,N,N,Y
"SRID=4326;MULTIPOINT(-9.96 52.062)",IRL,IEGBI,GLENBEIGH,Y,N,N,Y
"SRID=4326;MULTIPOINT(-9.551 51.749)",IRL,IEGGA,Glengarriff,Y,N,N,Y
"SRID=4326;MULTIPOINT(-7.176 55.323)",IRL,IEGGD,GLENGAD,Y,N,N,Y
"SRID=4326;MULTIPOINT(-6.193 53.981)",IRL,IEGLY,GYLES/RATHCOR,Y,N,N,Y
"SRID=4326;MULTIPOINT(-9.727 51.469)",IRL,IEGOL,GOLEEN/CROOKHAVEN,Y,N,N,Y
"SRID=4326;MULTIPOINT(-6.979 55.204)",IRL,IEGRE,Greencastle,Y,N,N,Y
"SRID=4326;MULTIPOINT(-6.132 54.032)",IRL,IEGRN,GREENORE,Y,N,Y,Y
"SRID=4326;MULTIPOINT(-6.132 54.033)",IRL,IEGRY,GREYSTONES,Y,N,N,Y
"SRID=4326;MULTIPOINT(-9.052 53.27)",IRL,IEGWY,GALWAY,Y,N,Y,Y
"SRID=4326;MULTIPOINT(-6.245 53.987)",IRL,IEGYL,RATHCOR/GYLES QUAY,Y,N,N,Y
"SRID=4326;MULTIPOINT(-7.542 52.052)",IRL,IEHEL,HELVICK,Y,N,N,Y
"SRID=4326;MULTIPOINT(-6.077 53.39)",IRL,IEHOW,HOWTH,Y,N,Y,Y
"SRID=4326;MULTIPOINT(-10.279 51.823)",IRL,IEIBS,BALLINSKELLIGS,Y,N,N,Y
"SRID=4326;MULTIPOINT(-6.932 55.224)",IRL,IEINI,INISHOWEN,Y,N,N,Y
"SRID=4326;MULTIPOINT(-9.224 54.282)",IRL,IEINN,INVERIN,Y,N,N,Y
"SRID=4326;MULTIPOINT(-8.278 54.652)",IRL,IEINR,INVER/ST JOHNS POINT,Y,N,N,Y
"SRID=4326;MULTIPOINT(-10.09 53.71)",IRL,IEINT,INISHTURK,Y,N,N,Y
"SRID=4326;MULTIPOINT(-9.861 52.571)",IRL,IEKBA,KILBAHA,Y,N,N,Y
"SRID=4326;MULTIPOINT(-8.468 54.645)",IRL,IEKBS,KILLYBEGS,Y,N,Y,Y
"SRID=4326;MULTIPOINT(-8.393 55.026)",IRL,IEKCH,KINCASSLAGH,Y,N,N,Y
"SRID=4326;MULTIPOINT(-10.111 52.24)",IRL,IEKCN,KILCUMMIN,Y,N,N,Y
"SRID=4326;MULTIPOINT(-7.956 51.87)",IRL,IEKDN,KNOCKADOON,Y,N,N,Y
"SRID=4326;MULTIPOINT(-9.588 51.878)",IRL,IEKEN,KENMARE,Y,N,N,Y
"SRID=4326;MULTIPOINT(-8.936 53.139)",IRL,IEKIA,KINVARRA,Y,N,N,Y
"SRID=4326;MULTIPOINT(-9.647 52.68)",IRL,IEKKE,KILKEE,Y,N,N,Y
"SRID=4326;MULTIPOINT(-9.222 54.212)",IRL,IEKLA,KILLALA,Y,N,N,Y
"SRID=4326;MULTIPOINT(-9.842 52.06)",IRL,IEKLL,Kells,Y,N,N,Y
"SRID=4326;MULTIPOINT(-9.807 51.78)",IRL,IEKLM,KILMACALOGUE,Y,N,N,Y
"SRID=4326;MULTIPOINT(-8.519 51.703)",IRL,IEKLN,KINSALE,Y,N,Y,Y
"SRID=4326;MULTIPOINT(-9.488 52.639)",IRL,IEKLR,KILRUSH,Y,N,Y,Y
"SRID=4326;MULTIPOINT(-9.838 53.623)",IRL,IEKLZ,KILLARY,Y,N,N,Y
"SRID=4326;MULTIPOINT(-6.587 52.173)",IRL,IEKRL,KILMORE QUAY,Y,N,N,Y
"SRID=4326;MULTIPOINT(-7.817 52.146)",IRL,IELAC,LACKEN,Y,N,N,Y
"SRID=4326;MULTIPOINT(-9.812 53.763)",IRL,IELBG,LOUISBURGH,Y,N,N,Y
"SRID=4326;MULTIPOINT(-9.722 53.238)",IRL,IELET,LETTERMORE/LETTERMULLEN,Y,N,N,Y
"SRID=4326;MULTIPOINT(-6.084 53.546)",IRL,IELGY,LOUGHSHINNY,Y,N,N,Y
"SRID=4326;MULTIPOINT(-10.035 51.597)",IRL,IELHB,LEHANBEAG,Y,N,N,Y
"SRID=4326;MULTIPOINT(-9.389 52.939)",IRL,IELIS,LISCANNOR,Y,N,N,Y
"SRID=4326;MULTIPOINT(-8.64 52.66)",IRL,IELMK,LIMERICK,Y,N,Y,Y
"SRID=4326;MULTIPOINT(-6.129 53.452)",IRL,IEMAH,MALAHIDE,Y,N,N,Y
"SRID=4326;MULTIPOINT(-8.783 54.672)",IRL,IEMBG,MALINBEG,Y,N,N,Y
"SRID=4326;MULTIPOINT(-8.198 54.647)",IRL,IEMCH,MOUNTCHARLES,Y,N,N,Y
"SRID=4326;MULTIPOINT(-7.39 55.375)",IRL,IEMHD,MALIN HEAD,Y,N,N,Y
"SRID=4326;MULTIPOINT(-8.461 54.468)",IRL,IEMLG,MULLAGHMORE/CARNS,Y,N,N,Y
"SRID=4326;MULTIPOINT(-8.784 54.669)",IRL,IEMMR,MALINMORE/MALINBEG,Y,N,N,Y
"SRID=4326;MULTIPOINT(-6.284 53.721)",IRL,IEMOR,MORNINGTON,Y,N,N,Y
"SRID=4326;MULTIPOINT(-7.041 55.191)",IRL,IEMOV,MOVILLE,Y,N,N,Y
"SRID=4326;MULTIPOINT(-9.633 53.779)",IRL,IEMRK,MURRISK,Y,N,N,Y
"SRID=4326;MULTIPOINT(-8.161 55.136)",IRL,IEMRT,MAGHERAROARTY,Y,N,N,Y
"SRID=4326;MULTIPOINT(-8.5 54.41)",IRL,IEMYG,MONEYGOLD,Y,N,N,Y
"SRID=4326;MULTIPOINT(-9.31 53.247)",IRL,IENNR,SPIDDAL,Y,N,N,Y
"SRID=4326;MULTIPOINT(-9.076 53.156)",IRL,IENQY,NEW QUAY,Y,N,N,Y
"SRID=4326;MULTIPOINT(-6.261 54.09)",IRL,IEOME,OMEATH,Y,N,N,Y
"SRID=4326;MULTIPOINT(-8.389 51.878)",IRL,IEORK,CORK,Y,N,Y,Y
"SRID=4326;MULTIPOINT(-8.442 51.694)",IRL,IEOYH,OYSTERHAVEN,Y,N,N,Y
"SRID=4326;MULTIPOINT(-6.975 52.241)",IRL,IEPAS,PASSAGE EAST,Y,N,N,Y
"SRID=4326;MULTIPOINT(-10.367 51.885)",IRL,IEPMG,PORTMAGEE,Y,N,N,Y
"SRID=4326;MULTIPOINT(-9.856 51.655)",IRL,IEPON,PONTOON,Y,N,N,Y
"SRID=4326;MULTIPOINT(-8.731 54.243)",IRL,IEPOV,PORTAVAUD,Y,N,N,Y
"SRID=4326;MULTIPOINT(-9.709 54.322)",IRL,IEPOY,PORTURLIN/PORTACLOY,Y,N,N,Y
"SRID=4326;MULTIPOINT(-7.359 55.362)",IRL,IEPTR,PORT RONAN,Y,N,N,Y
"SRID=4326;MULTIPOINT(-9.457 52.817)",IRL,IEQUI,QUILTY,Y,N,N,Y
