geom,north,south,east,west,code,name,enabled
"SRID=4326;MULTIPOLYGON (((-25.9999999999999010 51.0000000000000990, -25.9999999999999010 51.5000000000000990, -24.9999999999999010 51.5000000000000990, -24.9999999999999010 51.0000000000000990, -25.9999999999999010 51.0000000000000990)))",51.5,51.0,-25.0,-26.0,31C4,ICES,Y
"SRID=4326;MULTIPOLYGON (((-25.9999999999999010 51.5000000000000990, -25.9999999999999010 52.0000000000000990, -24.9999999999999010 52.0000000000000990, -24.9999999999999010 51.5000000000000990, -25.9999999999999010 51.5000000000000990)))",52.0,51.5,-25.0,-26.0,32C4,ICES,Y
"SRID=4326;MULTIPOLYGON (((-25.9999999999999010 52.0000000000000990, -25.9999999999999010 52.5000000000000990, -24.9999999999999010 52.5000000000000990, -24.9999999999999010 52.0000000000000990, -25.9999999999999010 52.0000000000000990)))",52.5,52.0,-25.0,-26.0,33C4,ICES,Y
"SRID=4326;MULTIPOLYGON (((-25.9999999999999010 52.5000000000000990, -25.9999999999999010 53.0000000000000990, -24.9999999999999010 53.0000000000000990, -24.9999999999999010 52.5000000000000990, -25.9999999999999010 52.5000000000000990)))",53.0,52.5,-25.0,-26.0,34C4,ICES,Y
"SRID=4326;MULTIPOLYGON (((-25.9999999999999010 53.0000000000000990, -25.9999999999999010 53.5000000000000990, -24.9999999999999010 53.5000000000000990, -24.9999999999999010 53.0000000000000990, -25.9999999999999010 53.0000000000000990)))",53.5,53.0,-25.0,-26.0,35C4,ICES,Y
"SRID=4326;MULTIPOLYGON (((-25.9999999999999010 53.5000000000000990, -25.9999999999999010 54.0000000000000990, -24.9999999999999010 54.0000000000000990, -24.9999999999999010 53.5000000000000990, -25.9999999999999010 53.5000000000000990)))",54.0,53.5,-25.0,-26.0,36C4,ICES,Y
"SRID=4326;MULTIPOLYGON (((-25.9999999999999010 54.0000000000000990, -25.9999999999999010 54.5000000000000990, -24.9999999999999010 54.5000000000000990, -24.9999999999999010 54.0000000000000990, -25.9999999999999010 54.0000000000000990)))",54.5,54.0,-25.0,-26.0,37C4,ICES,Y
"SRID=4326;MULTIPOLYGON (((-25.9999999999999010 54.5000000000000990, -25.9999999999999010 55.0000000000000990, -24.9999999999999010 55.0000000000000990, -24.9999999999999010 54.5000000000000990, -25.9999999999999010 54.5000000000000990)))",55.0,54.5,-25.0,-26.0,38C4,ICES,Y
"SRID=4326;MULTIPOLYGON (((-25.9999999999999010 55.0000000000000990, -25.9999999999999010 55.5000000000000990, -24.9999999999999010 55.5000000000000990, -24.9999999999999010 55.0000000000000990, -25.9999999999999010 55.0000000000000990)))",55.5,55.0,-25.0,-26.0,39C4,ICES,Y
"SRID=4326;MULTIPOLYGON (((-25.9999999999999010 55.5000000000000990, -25.9999999999999010 56.0000000000000990, -24.9999999999999010 56.0000000000000990, -24.9999999999999010 55.5000000000000990, -25.9999999999999010 55.5000000000000990)))",56.0,55.5,-25.0,-26.0,40C4,ICES,Y
"SRID=4326;MULTIPOLYGON (((-25.9999999999999010 56.0000000000000990, -25.9999999999999010 56.5000000000000990, -24.9999999999999010 56.5000000000000990, -24.9999999999999010 56.0000000000000990, -25.9999999999999010 56.0000000000000990)))",56.5,56.0,-25.0,-26.0,41C4,ICES,Y
"SRID=4326;MULTIPOLYGON (((-25.9999999999999010 56.5000000000000990, -25.9999999999999010 57.0000000000000990, -24.9999999999999010 57.0000000000000990, -24.9999999999999010 56.5000000000000990, -25.9999999999999010 56.5000000000000990)))",57.0,56.5,-25.0,-26.0,42C4,ICES,Y
"SRID=4326;MULTIPOLYGON (((-25.9999999999999010 57.0000000000000990, -25.9999999999999010 57.5000000000000990, -24.9999999999999010 57.5000000000000990, -24.9999999999999010 57.0000000000000990, -25.9999999999999010 57.0000000000000990)))",57.5,57.0,-25.0,-26.0,43C4,ICES,Y
"SRID=4326;MULTIPOLYGON (((-25.9999999999999010 57.5000000000000990, -25.9999999999999010 58.0000000000000990, -24.9999999999999010 58.0000000000000990, -24.9999999999999010 57.5000000000000990, -25.9999999999999010 57.5000000000000990)))",58.0,57.5,-25.0,-26.0,44C4,ICES,Y
"SRID=4326;MULTIPOLYGON (((-25.9999999999999010 58.0000000000000990, -25.9999999999999010 58.5000000000000990, -24.9999999999999010 58.5000000000000990, -24.9999999999999010 58.0000000000000990, -25.9999999999999010 58.0000000000000990)))",58.5,58.0,-25.0,-26.0,45C4,ICES,Y
"SRID=4326;MULTIPOLYGON (((-25.9999999999999010 58.5000000000000990, -25.9999999999999010 59.0000000000000990, -24.9999999999999010 59.0000000000000990, -24.9999999999999010 58.5000000000000990, -25.9999999999999010 58.5000000000000990)))",59.0,58.5,-25.0,-26.0,46C4,ICES,Y
"SRID=4326;MULTIPOLYGON (((-25.9999999999999010 59.0000000000000990, -25.9999999999999010 59.5000000000000990, -24.9999999999999010 59.5000000000000990, -24.9999999999999010 59.0000000000000990, -25.9999999999999010 59.0000000000000990)))",59.5,59.0,-25.0,-26.0,47C4,ICES,Y
"SRID=4326;MULTIPOLYGON (((-25.9999999999999010 59.5000000000000990, -25.9999999999999010 60.0000000000000990, -24.9999999999999010 60.0000000000000990, -24.9999999999999010 59.5000000000000990, -25.9999999999999010 59.5000000000000990)))",60.0,59.5,-25.0,-26.0,48C4,ICES,Y
"SRID=4326;MULTIPOLYGON (((-25.9999999999999010 60.0000000000000990, -25.9999999999999010 60.5000000000000990, -24.9999999999999010 60.5000000000000990, -24.9999999999999010 60.0000000000000990, -25.9999999999999010 60.0000000000000990)))",60.5,60.0,-25.0,-26.0,49C4,ICES,Y
"SRID=4326;MULTIPOLYGON (((-25.9999999999999010 60.5000000000000990, -25.9999999999999010 61.0000000000000990, -24.9999999999999010 61.0000000000000990, -24.9999999999999010 60.5000000000000990, -25.9999999999999010 60.5000000000000990)))",61.0,60.5,-25.0,-26.0,50C4,ICES,Y
"SRID=4326;MULTIPOLYGON (((-25.9999999999999010 61.0000000000000990, -25.9999999999999010 61.5000000000000990, -24.9999999999999010 61.5000000000000990, -24.9999999999999010 61.0000000000000990, -25.9999999999999010 61.0000000000000990)))",61.5,61.0,-25.0,-26.0,51C4,ICES,Y
"SRID=4326;MULTIPOLYGON (((-25.9999999999999010 61.5000000000000990, -25.9999999999999010 62.0000000000000990, -24.9999999999999010 62.0000000000000990, -24.9999999999999010 61.5000000000000990, -25.9999999999999010 61.5000000000000990)))",62.0,61.5,-25.0,-26.0,52C4,ICES,Y
"SRID=4326;MULTIPOLYGON (((-25.9999999999999010 62.0000000000000990, -25.9999999999999010 62.5000000000000990, -24.9999999999999010 62.5000000000000990, -24.9999999999999010 62.0000000000000990, -25.9999999999999010 62.0000000000000990)))",62.5,62.0,-25.0,-26.0,53C4,ICES,Y
"SRID=4326;MULTIPOLYGON (((-25.9999999999999010 62.5000000000000990, -25.9999999999999010 63.0000000000000990, -24.9999999999999010 63.0000000000000990, -24.9999999999999010 62.5000000000000990, -25.9999999999999010 62.5000000000000990)))",63.0,62.5,-25.0,-26.0,54C4,ICES,Y
"SRID=4326;MULTIPOLYGON (((-25.9999999999999010 63.0000000000000990, -25.9999999999999010 63.5000000000000990, -24.9999999999999010 63.5000000000000990, -24.9999999999999010 63.0000000000000990, -25.9999999999999010 63.0000000000000990)))",63.5,63.0,-25.0,-26.0,55C4,ICES,Y
"SRID=4326;MULTIPOLYGON (((-25.9999999999999010 63.5000000000000990, -25.9999999999999010 64.0000000000000990, -24.9999999999999010 64.0000000000000990, -24.9999999999999010 63.5000000000000990, -25.9999999999999010 63.5000000000000990)))",64.0,63.5,-25.0,-26.0,56C4,ICES,Y
"SRID=4326;MULTIPOLYGON (((-25.9999999999999010 64.0000000000000990, -25.9999999999999010 64.5000000000000990, -24.9999999999999010 64.5000000000000990, -24.9999999999999010 64.0000000000000990, -25.9999999999999010 64.0000000000000990)))",64.5,64.0,-25.0,-26.0,57C4,ICES,Y
"SRID=4326;MULTIPOLYGON (((-25.9999999999999010 64.5000000000000990, -25.9999999999999010 65.0000000000000990, -24.9999999999999010 65.0000000000000990, -24.9999999999999010 64.5000000000000990, -25.9999999999999010 64.5000000000000990)))",65.0,64.5,-25.0,-26.0,58C4,ICES,Y
"SRID=4326;MULTIPOLYGON (((-25.9999999999999010 65.0000000000000990, -25.9999999999999010 65.5000000000000990, -24.9999999999999010 65.5000000000000990, -24.9999999999999010 65.0000000000000990, -25.9999999999999010 65.0000000000000990)))",65.5,65.0,-25.0,-26.0,59C4,ICES,Y
"SRID=4326;MULTIPOLYGON (((-25.9999999999999010 65.5000000000000990, -25.9999999999999010 66.0000000000000990, -24.9999999999999010 66.0000000000000990, -24.9999999999999010 65.5000000000000990, -25.9999999999999010 65.5000000000000990)))",66.0,65.5,-25.0,-26.0,60C4,ICES,Y
"SRID=4326;MULTIPOLYGON (((-25.9999999999999010 66.0000000000000990, -25.9999999999999010 66.5000000000000990, -24.9999999999999010 66.5000000000000990, -24.9999999999999010 66.0000000000000990, -25.9999999999999010 66.0000000000000990)))",66.5,66.0,-25.0,-26.0,61C4,ICES,Y
"SRID=4326;MULTIPOLYGON (((-25.9999999999999010 66.5000000000000990, -25.9999999999999010 67.0000000000000990, -24.9999999999999010 67.0000000000000990, -24.9999999999999010 66.5000000000000990, -25.9999999999999010 66.5000000000000990)))",67.0,66.5,-25.0,-26.0,62C4,ICES,Y
"SRID=4326;MULTIPOLYGON (((-25.9999999999999010 67.0000000000000990, -25.9999999999999010 67.5000000000000990, -24.9999999999999010 67.5000000000000990, -24.9999999999999010 67.0000000000000990, -25.9999999999999010 67.0000000000000990)))",67.5,67.0,-25.0,-26.0,63C4,ICES,Y
"SRID=4326;MULTIPOLYGON (((-25.9999999999999010 67.5000000000000990, -25.9999999999999010 68.0000000000000990, -24.9999999999999010 68.0000000000000990, -24.9999999999999010 67.5000000000000990, -25.9999999999999010 67.5000000000000990)))",68.0,67.5,-25.0,-26.0,64C4,ICES,Y
"SRID=4326;MULTIPOLYGON (((-25.9999999999999010 68.0000000000000990, -25.9999999999999010 68.5000000000000990, -24.9999999999999010 68.5000000000000990, -24.9999999999999010 68.0000000000000990, -25.9999999999999010 68.0000000000000990)))",68.5,68.0,-25.0,-26.0,65C4,ICES,Y
"SRID=4326;MULTIPOLYGON (((-25.9999999999999010 68.5000000000000990, -25.9999999999999010 69.0000000000000990, -24.9999999999999010 69.0000000000000990, -24.9999999999999010 68.5000000000000990, -25.9999999999999010 68.5000000000000990)))",69.0,68.5,-25.0,-26.0,66C4,ICES,Y
"SRID=4326;MULTIPOLYGON (((-25.9999999999999010 69.0000000000000990, -25.9999999999999010 69.5000000000000990, -24.9999999999999010 69.5000000000000990, -24.9999999999999010 69.0000000000000990, -25.9999999999999010 69.0000000000000990)))",69.5,69.0,-25.0,-26.0,67C4,ICES,Y
"SRID=4326;MULTIPOLYGON (((-25.9999999999999010 70.0000000000000990, -25.9999999999999010 70.5000000000000990, -24.9999999999999010 70.5000000000000990, -24.9999999999999010 70.0000000000000990, -25.9999999999999010 70.0000000000000990)))",70.5,70.0,-25.0,-26.0,69C4,ICES,Y
"SRID=4326;MULTIPOLYGON (((-25.9999999999999010 70.5000000000000990, -25.9999999999999010 71.0000000000000990, -24.9999999999999010 71.0000000000000990, -24.9999999999999010 70.5000000000000990, -25.9999999999999010 70.5000000000000990)))",71.0,70.5,-25.0,-26.0,70C4,ICES,Y
"SRID=4326;MULTIPOLYGON (((-25.9999999999999010 71.0000000000000990, -25.9999999999999010 71.5000000000000990, -24.9999999999999010 71.5000000000000990, -24.9999999999999010 71.0000000000000990, -25.9999999999999010 71.0000000000000990)))",71.5,71.0,-25.0,-26.0,71C4,ICES,Y
"SRID=4326;MULTIPOLYGON (((-25.9999999999999010 71.5000000000000990, -25.9999999999999010 72.0000000000000990, -24.9999999999999010 72.0000000000000990, -24.9999999999999010 71.5000000000000990, -25.9999999999999010 71.5000000000000990)))",72.0,71.5,-25.0,-26.0,72C4,ICES,Y
"SRID=4326;MULTIPOLYGON (((-25.9999999999999010 72.0000000000000990, -25.9999999999999010 72.5000000000000990, -24.9999999999999010 72.5000000000000990, -24.9999999999999010 72.0000000000000990, -25.9999999999999010 72.0000000000000990)))",72.5,72.0,-25.0,-26.0,73C4,ICES,Y
"SRID=4326;MULTIPOLYGON (((-25.9999999999999010 72.5000000000000990, -25.9999999999999010 73.0000000000000990, -24.9999999999999010 73.0000000000000990, -24.9999999999999010 72.5000000000000990, -25.9999999999999010 72.5000000000000990)))",73.0,72.5,-25.0,-26.0,74C4,ICES,Y
"SRID=4326;MULTIPOLYGON (((-25.9999999999999010 73.0000000000000990, -25.9999999999999010 73.5000000000000990, -24.9999999999999010 73.5000000000000990, -24.9999999999999010 73.0000000000000990, -25.9999999999999010 73.0000000000000990)))",73.5,73.0,-25.0,-26.0,75C4,ICES,Y
"SRID=4326;MULTIPOLYGON (((-25.9999999999999010 73.5000000000000990, -25.9999999999999010 74.0000000000000990, -24.9999999999999010 74.0000000000000990, -24.9999999999999010 73.5000000000000990, -25.9999999999999010 73.5000000000000990)))",74.0,73.5,-25.0,-26.0,76C4,ICES,Y
"SRID=4326;MULTIPOLYGON (((-25.9999999999999010 81.0000000000000990, -25.9999999999999010 81.5000000000000990, -24.9999999999999010 81.5000000000000990, -24.9999999999999010 81.0000000000000990, -25.9999999999999010 81.0000000000000990)))",81.5,81.0,-25.0,-26.0,91C4,ICES,Y
"SRID=4326;MULTIPOLYGON (((-25.9999999999999010 81.5000000000000990, -25.9999999999999010 82.0000000000000990, -24.9999999999999010 82.0000000000000990, -24.9999999999999010 81.5000000000000990, -25.9999999999999010 81.5000000000000990)))",82.0,81.5,-25.0,-26.0,92C4,ICES,Y
"SRID=4326;MULTIPOLYGON (((-25.9999999999999010 82.0000000000000990, -25.9999999999999010 82.5000000000000990, -24.9999999999999010 82.5000000000000990, -24.9999999999999010 82.0000000000000990, -25.9999999999999010 82.0000000000000990)))",82.5,82.0,-25.0,-26.0,93C4,ICES,Y
"SRID=4326;MULTIPOLYGON (((-25.9999999999999010 82.5000000000000990, -25.9999999999999010 83.0000000000000990, -24.9999999999999010 83.0000000000000990, -24.9999999999999010 82.5000000000000990, -25.9999999999999010 82.5000000000000990)))",83.0,82.5,-25.0,-26.0,94C4,ICES,Y
"SRID=4326;MULTIPOLYGON (((-25.9999999999999010 83.0000000000000990, -25.9999999999999010 83.5000000000000990, -24.9999999999999010 83.5000000000000990, -24.9999999999999010 83.0000000000000990, -25.9999999999999010 83.0000000000000990)))",83.5,83.0,-25.0,-26.0,95C4,ICES,Y
"SRID=4326;MULTIPOLYGON (((-25.9999999999999010 83.5000000000000990, -25.9999999999999010 84.0000000000000990, -24.9999999999999010 84.0000000000000990, -24.9999999999999010 83.5000000000000990, -25.9999999999999010 83.5000000000000990)))",84.0,83.5,-25.0,-26.0,96C4,ICES,Y
"SRID=4326;MULTIPOLYGON (((-25.9999999999999010 84.0000000000000990, -25.9999999999999010 84.5000000000000990, -24.9999999999999010 84.5000000000000990, -24.9999999999999010 84.0000000000000990, -25.9999999999999010 84.0000000000000990)))",84.5,84.0,-25.0,-26.0,97C4,ICES,Y
"SRID=4326;MULTIPOLYGON (((-25.9999999999999010 84.5000000000000990, -25.9999999999999010 85.0000000000000990, -24.9999999999999010 85.0000000000000990, -24.9999999999999010 84.5000000000000990, -25.9999999999999010 84.5000000000000990)))",85.0,84.5,-25.0,-26.0,98C4,ICES,Y
"SRID=4326;MULTIPOLYGON (((-24.9999999999999010 36.0000000000000990, -24.9999999999999010 36.5000000000000990, -23.9999999999999010 36.5000000000000990, -23.9999999999999010 36.0000000000000990, -24.9999999999999010 36.0000000000000990)))",36.5,36.0,-24.0,-25.0,01C5,ICES,Y
"SRID=4326;MULTIPOLYGON (((-24.9999999999999010 36.5000000000000990, -24.9999999999999010 37.0000000000000990, -23.9999999999999010 37.0000000000000990, -23.9999999999999010 36.5000000000000990, -24.9999999999999010 36.5000000000000990)))",37.0,36.5,-24.0,-25.0,02C5,ICES,Y
"SRID=4326;MULTIPOLYGON (((-24.9999999999999010 37.0000000000000990, -24.9999999999999010 37.5000000000000990, -23.9999999999999010 37.5000000000000990, -23.9999999999999010 37.0000000000000990, -24.9999999999999010 37.0000000000000990)))",37.5,37.0,-24.0,-25.0,03C5,ICES,Y
"SRID=4326;MULTIPOLYGON (((-24.9999999999999010 37.5000000000000990, -24.9999999999999010 38.0000000000000990, -23.9999999999999010 38.0000000000000990, -23.9999999999999010 37.5000000000000990, -24.9999999999999010 37.5000000000000990)))",38.0,37.5,-24.0,-25.0,04C5,ICES,Y
"SRID=4326;MULTIPOLYGON (((-24.9999999999999010 38.0000000000000990, -24.9999999999999010 38.5000000000000990, -23.9999999999999010 38.5000000000000990, -23.9999999999999010 38.0000000000000990, -24.9999999999999010 38.0000000000000990)))",38.5,38.0,-24.0,-25.0,05C5,ICES,Y
"SRID=4326;MULTIPOLYGON (((-24.9999999999999010 38.5000000000000990, -24.9999999999999010 39.0000000000000990, -23.9999999999999010 39.0000000000000990, -23.9999999999999010 38.5000000000000990, -24.9999999999999010 38.5000000000000990)))",39.0,38.5,-24.0,-25.0,06C5,ICES,Y
"SRID=4326;MULTIPOLYGON (((-24.9999999999999010 39.0000000000000990, -24.9999999999999010 39.5000000000000990, -23.9999999999999010 39.5000000000000990, -23.9999999999999010 39.0000000000000990, -24.9999999999999010 39.0000000000000990)))",39.5,39.0,-24.0,-25.0,07C5,ICES,Y
"SRID=4326;MULTIPOLYGON (((-24.9999999999999010 39.5000000000000990, -24.9999999999999010 40.0000000000000990, -23.9999999999999010 40.0000000000000990, -23.9999999999999010 39.5000000000000990, -24.9999999999999010 39.5000000000000990)))",40.0,39.5,-24.0,-25.0,08C5,ICES,Y
"SRID=4326;MULTIPOLYGON (((-24.9999999999999010 40.0000000000000990, -24.9999999999999010 40.5000000000000990, -23.9999999999999010 40.5000000000000990, -23.9999999999999010 40.0000000000000990, -24.9999999999999010 40.0000000000000990)))",40.5,40.0,-24.0,-25.0,09C5,ICES,Y
"SRID=4326;MULTIPOLYGON (((-24.9999999999999010 40.5000000000000990, -24.9999999999999010 41.0000000000000990, -23.9999999999999010 41.0000000000000990, -23.9999999999999010 40.5000000000000990, -24.9999999999999010 40.5000000000000990)))",41.0,40.5,-24.0,-25.0,10C5,ICES,Y
"SRID=4326;MULTIPOLYGON (((-24.9999999999999010 41.0000000000000990, -24.9999999999999010 41.5000000000000990, -23.9999999999999010 41.5000000000000990, -23.9999999999999010 41.0000000000000990, -24.9999999999999010 41.0000000000000990)))",41.5,41.0,-24.0,-25.0,11C5,ICES,Y
"SRID=4326;MULTIPOLYGON (((-24.9999999999999010 41.5000000000000990, -24.9999999999999010 42.0000000000000990, -23.9999999999999010 42.0000000000000990, -23.9999999999999010 41.5000000000000990, -24.9999999999999010 41.5000000000000990)))",42.0,41.5,-24.0,-25.0,12C5,ICES,Y
"SRID=4326;MULTIPOLYGON (((-24.9999999999999010 42.0000000000000990, -24.9999999999999010 42.5000000000000990, -23.9999999999999010 42.5000000000000990, -23.9999999999999010 42.0000000000000990, -24.9999999999999010 42.0000000000000990)))",42.5,42.0,-24.0,-25.0,13C5,ICES,Y
"SRID=4326;MULTIPOLYGON (((-24.9999999999999010 42.5000000000000990, -24.9999999999999010 43.0000000000000990, -23.9999999999999010 43.0000000000000990, -23.9999999999999010 42.5000000000000990, -24.9999999999999010 42.5000000000000990)))",43.0,42.5,-24.0,-25.0,14C5,ICES,Y
"SRID=4326;MULTIPOLYGON (((-24.9999999999999010 43.0000000000000990, -24.9999999999999010 43.5000000000000990, -23.9999999999999010 43.5000000000000990, -23.9999999999999010 43.0000000000000990, -24.9999999999999010 43.0000000000000990)))",43.5,43.0,-24.0,-25.0,15C5,ICES,Y
"SRID=4326;MULTIPOLYGON (((-24.9999999999999010 43.5000000000000990, -24.9999999999999010 44.0000000000000990, -23.9999999999999010 44.0000000000000990, -23.9999999999999010 43.5000000000000990, -24.9999999999999010 43.5000000000000990)))",44.0,43.5,-24.0,-25.0,16C5,ICES,Y
"SRID=4326;MULTIPOLYGON (((-24.9999999999999010 44.0000000000000990, -24.9999999999999010 44.5000000000000990, -23.9999999999999010 44.5000000000000990, -23.9999999999999010 44.0000000000000990, -24.9999999999999010 44.0000000000000990)))",44.5,44.0,-24.0,-25.0,17C5,ICES,Y
"SRID=4326;MULTIPOLYGON (((-24.9999999999999010 44.5000000000000990, -24.9999999999999010 45.0000000000000990, -23.9999999999999010 45.0000000000000990, -23.9999999999999010 44.5000000000000990, -24.9999999999999010 44.5000000000000990)))",45.0,44.5,-24.0,-25.0,18C5,ICES,Y
"SRID=4326;MULTIPOLYGON (((-24.9999999999999010 45.0000000000000990, -24.9999999999999010 45.5000000000000990, -23.9999999999999010 45.5000000000000990, -23.9999999999999010 45.0000000000000990, -24.9999999999999010 45.0000000000000990)))",45.5,45.0,-24.0,-25.0,19C5,ICES,Y
"SRID=4326;MULTIPOLYGON (((-24.9999999999999010 45.5000000000000990, -24.9999999999999010 46.0000000000000990, -23.9999999999999010 46.0000000000000990, -23.9999999999999010 45.5000000000000990, -24.9999999999999010 45.5000000000000990)))",46.0,45.5,-24.0,-25.0,20C5,ICES,Y
"SRID=4326;MULTIPOLYGON (((-24.9999999999999010 46.0000000000000990, -24.9999999999999010 46.5000000000000990, -23.9999999999999010 46.5000000000000990, -23.9999999999999010 46.0000000000000990, -24.9999999999999010 46.0000000000000990)))",46.5,46.0,-24.0,-25.0,21C5,ICES,Y
"SRID=4326;MULTIPOLYGON (((-24.9999999999999010 46.5000000000000990, -24.9999999999999010 47.0000000000000990, -23.9999999999999010 47.0000000000000990, -23.9999999999999010 46.5000000000000990, -24.9999999999999010 46.5000000000000990)))",47.0,46.5,-24.0,-25.0,22C5,ICES,Y
"SRID=4326;MULTIPOLYGON (((-24.9999999999999010 47.0000000000000990, -24.9999999999999010 47.5000000000000990, -23.9999999999999010 47.5000000000000990, -23.9999999999999010 47.0000000000000990, -24.9999999999999010 47.0000000000000990)))",47.5,47.0,-24.0,-25.0,23C5,ICES,Y
"SRID=4326;MULTIPOLYGON (((-24.9999999999999010 47.5000000000000990, -24.9999999999999010 48.0000000000000990, -23.9999999999999010 48.0000000000000990, -23.9999999999999010 47.5000000000000990, -24.9999999999999010 47.5000000000000990)))",48.0,47.5,-24.0,-25.0,24C5,ICES,Y
"SRID=4326;MULTIPOLYGON (((-24.9999999999999010 48.0000000000000990, -24.9999999999999010 48.5000000000000990, -23.9999999999999010 48.5000000000000990, -23.9999999999999010 48.0000000000000990, -24.9999999999999010 48.0000000000000990)))",48.5,48.0,-24.0,-25.0,25C5,ICES,Y
"SRID=4326;MULTIPOLYGON (((-24.9999999999999010 48.5000000000000990, -24.9999999999999010 49.0000000000000990, -23.9999999999999010 49.0000000000000990, -23.9999999999999010 48.5000000000000990, -24.9999999999999010 48.5000000000000990)))",49.0,48.5,-24.0,-25.0,26C5,ICES,Y
"SRID=4326;MULTIPOLYGON (((-24.9999999999999010 49.0000000000000990, -24.9999999999999010 49.5000000000000990, -23.9999999999999010 49.5000000000000990, -23.9999999999999010 49.0000000000000990, -24.9999999999999010 49.0000000000000990)))",49.5,49.0,-24.0,-25.0,27C5,ICES,Y
"SRID=4326;MULTIPOLYGON (((-24.9999999999999010 49.5000000000000990, -24.9999999999999010 50.0000000000000990, -23.9999999999999010 50.0000000000000990, -23.9999999999999010 49.5000000000000990, -24.9999999999999010 49.5000000000000990)))",50.0,49.5,-24.0,-25.0,28C5,ICES,Y
"SRID=4326;MULTIPOLYGON (((-24.9999999999999010 50.0000000000000990, -24.9999999999999010 50.5000000000000990, -23.9999999999999010 50.5000000000000990, -23.9999999999999010 50.0000000000000990, -24.9999999999999010 50.0000000000000990)))",50.5,50.0,-24.0,-25.0,29C5,ICES,Y
"SRID=4326;MULTIPOLYGON (((-24.9999999999999010 50.5000000000000990, -24.9999999999999010 51.0000000000000990, -23.9999999999999010 51.0000000000000990, -23.9999999999999010 50.5000000000000990, -24.9999999999999010 50.5000000000000990)))",51.0,50.5,-24.0,-25.0,30C5,ICES,Y
"SRID=4326;MULTIPOLYGON (((-24.9999999999999010 51.0000000000000990, -24.9999999999999010 51.5000000000000990, -23.9999999999999010 51.5000000000000990, -23.9999999999999010 51.0000000000000990, -24.9999999999999010 51.0000000000000990)))",51.5,51.0,-24.0,-25.0,31C5,ICES,Y
"SRID=4326;MULTIPOLYGON (((-24.9999999999999010 51.5000000000000990, -24.9999999999999010 52.0000000000000990, -23.9999999999999010 52.0000000000000990, -23.9999999999999010 51.5000000000000990, -24.9999999999999010 51.5000000000000990)))",52.0,51.5,-24.0,-25.0,32C5,ICES,Y
"SRID=4326;MULTIPOLYGON (((-24.9999999999999010 52.0000000000000990, -24.9999999999999010 52.5000000000000990, -23.9999999999999010 52.5000000000000990, -23.9999999999999010 52.0000000000000990, -24.9999999999999010 52.0000000000000990)))",52.5,52.0,-24.0,-25.0,33C5,ICES,Y
"SRID=4326;MULTIPOLYGON (((-24.9999999999999010 52.5000000000000990, -24.9999999999999010 53.0000000000000990, -23.9999999999999010 53.0000000000000990, -23.9999999999999010 52.5000000000000990, -24.9999999999999010 52.5000000000000990)))",53.0,52.5,-24.0,-25.0,34C5,ICES,Y
"SRID=4326;MULTIPOLYGON (((-24.9999999999999010 53.0000000000000990, -24.9999999999999010 53.5000000000000990, -23.9999999999999010 53.5000000000000990, -23.9999999999999010 53.0000000000000990, -24.9999999999999010 53.0000000000000990)))",53.5,53.0,-24.0,-25.0,35C5,ICES,Y
"SRID=4326;MULTIPOLYGON (((-24.9999999999999010 53.5000000000000990, -24.9999999999999010 54.0000000000000990, -23.9999999999999010 54.0000000000000990, -23.9999999999999010 53.5000000000000990, -24.9999999999999010 53.5000000000000990)))",54.0,53.5,-24.0,-25.0,36C5,ICES,Y
"SRID=4326;MULTIPOLYGON (((-24.9999999999999010 54.0000000000000990, -24.9999999999999010 54.5000000000000990, -23.9999999999999010 54.5000000000000990, -23.9999999999999010 54.0000000000000990, -24.9999999999999010 54.0000000000000990)))",54.5,54.0,-24.0,-25.0,37C5,ICES,Y
"SRID=4326;MULTIPOLYGON (((-24.9999999999999010 54.5000000000000990, -24.9999999999999010 55.0000000000000990, -23.9999999999999010 55.0000000000000990, -23.9999999999999010 54.5000000000000990, -24.9999999999999010 54.5000000000000990)))",55.0,54.5,-24.0,-25.0,38C5,ICES,Y
"SRID=4326;MULTIPOLYGON (((-24.9999999999999010 55.0000000000000990, -24.9999999999999010 55.5000000000000990, -23.9999999999999010 55.5000000000000990, -23.9999999999999010 55.0000000000000990, -24.9999999999999010 55.0000000000000990)))",55.5,55.0,-24.0,-25.0,39C5,ICES,Y
"SRID=4326;MULTIPOLYGON (((-24.9999999999999010 55.5000000000000990, -24.9999999999999010 56.0000000000000990, -23.9999999999999010 56.0000000000000990, -23.9999999999999010 55.5000000000000990, -24.9999999999999010 55.5000000000000990)))",56.0,55.5,-24.0,-25.0,40C5,ICES,Y
"SRID=4326;MULTIPOLYGON (((-24.9999999999999010 56.0000000000000990, -24.9999999999999010 56.5000000000000990, -23.9999999999999010 56.5000000000000990, -23.9999999999999010 56.0000000000000990, -24.9999999999999010 56.0000000000000990)))",56.5,56.0,-24.0,-25.0,41C5,ICES,Y
"SRID=4326;MULTIPOLYGON (((-24.9999999999999010 56.5000000000000990, -24.9999999999999010 57.0000000000000990, -23.9999999999999010 57.0000000000000990, -23.9999999999999010 56.5000000000000990, -24.9999999999999010 56.5000000000000990)))",57.0,56.5,-24.0,-25.0,42C5,ICES,Y
